;race_id;horse_place;horse_number;horse_name;horse_sex;horse_age;horse_jockey_driver;horse_time;horse_time_per_km;distance_to_first_horse;horse_won;race_distance;ground_conditions;race_type;type_of_track;rail
6141;202303_933;1;6;JUVISY GEMA;F;4;Rochard B.;189.55;75.8;;1;2500;Terrain_Bon;Attelé;Sable;Corde à gauche
6142;202303_933;2;3;JELLY JAMM;F;4;David A. J.;189.85;75.9;;0;2500;Terrain_Bon;Attelé;Sable;Corde à gauche
6143;202303_933;3;4;JASMIN ROUSSETIERE;M;4;Champenois K.;190.28;76.1;;0;2500;Terrain_Bon;Attelé;Sable;Corde à gauche
6144;202303_933;4;7;JEZABEL DE LORGERE;F;4;Hurel Y.;190.29;76.1;;0;2500;Terrain_Bon;Attelé;Sable;Corde à gauche
6145;202303_933;5;1;JARDEL SPOKEN;H;4;Gougeon S.;190.45;76.2;;0;2500;Terrain_Bon;Attelé;Sable;Corde à gauche
6146;202303_934;1;11;JOCE JISCE;H;4;Senet J.F.;201.69;74.7;;1;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6147;202303_934;2;3;JAURESS DE CANI;H;4;Bekaert D.;202.25;74.9;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6148;202303_934;3;8;JANDICE STAR;F;4;Ruet B.;203.17;75.2;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6149;202303_934;4;7;JEDI DES BROUETS;M;4;Fournigault G.;204.31;75.7;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6150;202303_934;5;1;JANGO;M;4;Tintillier A.;204.67;75.8;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6151;202303_934;6;5;JAMES RULES;M;4;Sorel J. Ch.;204.77;75.8;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6152;202303_934;7;2;JOB DES LOUANGES;H;4;Flirden C.;207.33;76.8;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6153;202303_935;1;9;IMPERIAL BEJI;H;5;Barrier A.;193.7;75.2;;1;2575;Terrain_Bon;Attelé;Sable;Corde à droite
6154;202303_935;2;8;ILLICO DE VAU;H;5;Prioul F.;193.88;75.3;;0;2575;Terrain_Bon;Attelé;Sable;Corde à droite
6155;202303_935;3;1;INVINCIBLE DU THAY;H;5;Thomas A.;194.35;75.5;;0;2575;Terrain_Bon;Attelé;Sable;Corde à droite
6156;202303_935;4;6;IDAHO PAULO;M;5;Barassin A. A.;195.23;75.8;;0;2575;Terrain_Bon;Attelé;Sable;Corde à droite
6157;202303_935;5;10;IDOLE DE CHENU;F;5;Baudouin L.;196.22;76.2;;0;2575;Terrain_Bon;Attelé;Sable;Corde à droite
6158;202303_935;6;3;IMPERIALE MIVENCE;F;5;Hocde J.;197.03;76.5;;0;2575;Terrain_Bon;Attelé;Sable;Corde à droite
6159;202303_936;1;1;STAR DRACK;H;6;Maurer Mlle J.;0.0;0.0;;1;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6160;202303_936;2;4;THE ROOM;F;6;Plassard J.;0.0;0.0;4 L;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6161;202303_936;3;2;TARCENAY;H;8;Collomb Mlle M.;0.0;0.0;2 L 1/2;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6162;202303_936;4;3;RISKY JANE;F;6;Mme Amandine Baudron;0.0;0.0;6 L;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6163;202303_936;5;6;VINTAGE SPIRIT;H;6;Coutre Mme Ast.;0.0;0.0;5 L;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6164;202303_936;6;5;ASTERION;H;10;Verplanken-laberine Mme Mar.;0.0;0.0;19 L;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6165;202303_937;1;6;KARGESE;F;3;Lestrade B.;0.0;0.0;;1;3000;Terrain_Collant;Haies;Herbe;Corde à gauche
6166;202303_937;2;4;TERRA BELLA;F;3;Le Clerc B.;0.0;0.0;5 L;0;3000;Terrain_Collant;Haies;Herbe;Corde à gauche
6167;202303_937;3;9;KUNDALINE;F;3;De Giles F.;0.0;0.0;5 L;0;3000;Terrain_Collant;Haies;Herbe;Corde à gauche
6168;202303_937;4;5;KARA DIAMOND;F;3;Richard G.;0.0;0.0;7 L;0;3000;Terrain_Collant;Haies;Herbe;Corde à gauche
6169;202303_937;5;3;KIARADAME;F;3;Gallon D.;0.0;0.0;3 L;0;3000;Terrain_Collant;Haies;Herbe;Corde à gauche
6170;202303_937;6;7;MA TURBULENCE;F;3;Charron J.;0.0;0.0;6 L;0;3000;Terrain_Collant;Haies;Herbe;Corde à gauche
6171;202303_938;1;7;EXTRA DE LUNOJO;H;9;Feron J. Ch.;218.37;74.7;;1;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6172;202303_938;2;1;GOOD DREAM;H;7;Garcia L.;218.82;74.8;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6173;202303_938;3;11;GIMME SHELTER;F;7;Mourice R.;218.91;74.2;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6174;202303_938;4;10;EPI D'OR DU VINOIS;H;9;Grasset M.;219.21;74.3;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6175;202303_938;5;6;EQUALITY;F;9;Bekaert D.;219.37;75.0;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6176;202303_938;6;2;GUOPECK DE VIVOIN;H;7;Guelpa J.;219.47;75.0;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6177;202303_938;7;5;FASHION DE VAL;F;8;Stefano S.;219.6;75.1;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6178;202303_939;1;7;FEMTO DE VAUVERT;H;8;Ruet B.;147.77;73.0;;1;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6179;202303_939;2;3;FLASH MONEY;H;8;Tintillier A.;148.28;73.2;;0;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6180;202303_939;3;11;EPI D'OR DU VINOIS;H;9;Legros M.;148.61;73.4;;0;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6181;202303_939;4;9;DESTRIER D'OR;H;10;Peltier S.;148.7;73.4;;0;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6182;202303_939;5;8;DOMINO DE LA BRISE;H;10;Masschaele Ph.;148.74;73.5;;0;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6183;202303_939;6;10;FALCO DE VANDEL;H;8;Gauvin F.;148.86;73.5;;0;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6184;202303_939;7;2;DINO DE TOUCHYVON;H;10;Callier P.;148.91;73.5;;0;2025;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6185;202303_940;1;9;HAITI LADY;F;6;Lamaziere L.;224.76;76.8;;1;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6186;202303_940;2;1;HABANNA;F;6;Briand Y. A.;225.56;77.1;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6187;202303_940;3;7;HISTORY GALA;F;6;Martens C.;225.6;77.1;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6188;202303_940;4;8;HOLA DE NAPPES;F;6;Bekaert D.;225.75;77.2;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6189;202303_940;5;2;HALTEA DU BELLAY;F;6;Mourice R.;226.25;77.4;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6190;202303_940;6;3;HIMALAYA;F;6;Legros M.;229.99;78.6;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
6191;202303_941;1;10;KING IMPERIAL;H;3;Vallette B.;188.07;78.4;;1;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6192;202303_941;2;12;KIT ANGOT;H;3;Nicole Ch.;188.92;78.7;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6193;202303_941;3;11;KEILER DU BAS BOSQ;H;3;Giard F.;189.29;78.9;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6194;202303_941;4;3;KINGSTON DU GOSIER;M;3;Lecanu F.;189.36;78.9;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6195;202303_941;5;5;KORTO D'AVIGNERE;M;3;Olivier S.;190.87;79.5;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6196;202303_941;6;9;KOFFY STAR;H;3;Houel Pie.;191.02;79.6;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6197;202303_941;7;6;KAMARO DU BAS BOSQ;M;3;Piton J. Ch.;201.35;83.9;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6198;202303_942;1;1;ALCE;F;5;De Giles F.;0.0;0.0;;1;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6199;202303_942;2;2;PARI BREST;H;5;Zuliani L.;0.0;0.0;1 L 3/4;0;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6200;202303_942;3;8;IORANA VALLIS;F;5;Mescam D.;0.0;0.0;5 L;0;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6201;202303_942;4;5;BAHIOSUN;H;5;Riou C.;0.0;0.0;1 L 1/2;0;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6202;202303_942;5;4;IKERO BLUE;H;5;Lestrade B.;0.0;0.0;2 L 1/2;0;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6203;202303_942;6;3;IMAGE DE MARQUE;F;5;De Chitray A.;0.0;0.0;4 L 1/2;0;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6204;202303_942;7;6;POLITICO DEMAGO;H;5;Nailov-ferhanov S.;0.0;0.0;3 L;0;3900;Terrain_TrèsSouple;Steeplechase;Gazon;Corde à gauche
6205;202303_943;1;1;JAGUAR DU BOCAGE;M;4;Gelormini G.;207.52;76.2;;1;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6206;202303_943;2;10;JACOMO DES BOTS;M;4;Guyard A.;207.66;75.5;;0;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6207;202303_943;3;12;JACK DES MALBERAUX;H;4;Lebourgeois Y.;207.96;75.6;;0;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6208;202303_943;4;2;JOYAU DE FECS;H;4;Blandin F.;209.83;77.0;;0;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6209;202303_943;5;3;JAFLOSA AR CARAC;F;4;Barrier A.;211.35;77.6;;0;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6210;202303_943;6;8;JAPANESE SUN;H;4;Martin G.;211.54;76.9;;0;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6211;202303_943;7;7;JALON DU GOUTIER;M;4;Guarato Adr.;211.96;77.1;;0;2725;Terrain_Bon;Attelé;Sable;Corde à droite
6212;202303_944;1;6;JET D'ARJEANC;H;4;Mathias-maisonnette Mme Tam.;172.1;77.3;;1;2225;Terrain_Bon;Monté;Sable;Corde à gauche
6213;202303_944;2;11;JILOU DU RADON;H;4;Busset Mme S.;173.11;77.8;;0;2225;Terrain_Bon;Monté;Sable;Corde à gauche
6214;202303_944;3;5;JET WINNER;H;4;Aguiar T.;173.86;78.1;;0;2225;Terrain_Bon;Monté;Sable;Corde à gauche
6215;202303_944;4;4;JIBELE DE BOIJARET;F;4;Heymans Mlle M.;177.23;79.7;;0;2225;Terrain_Bon;Monté;Sable;Corde à gauche
6216;202303_944;5;3;JALOUSE DE MORGE;F;4;Chapey A.;177.56;79.8;;0;2225;Terrain_Bon;Monté;Sable;Corde à gauche
6217;202303_945;1;9;KYT KAT;M;3;Mottier M.;168.31;74.8;;1;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6218;202303_945;2;10;KOSMOS DE SOCERY;H;3;Desmigneux F.;170.62;75.8;;0;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6219;202303_945;3;6;KARLSON PASS;H;3;Verva Pie. Y.;170.77;75.9;;0;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6220;202303_945;4;7;KAMAY DES CORONS;H;3;Gilard G.;170.84;75.9;;0;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6221;202303_945;5;2;KENOBI D'HERFRAIE;H;3;Abrivard A.;172.1;76.5;;0;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6222;202303_945;6;4;KOKO DU CANTER;H;3;Viel Mar.;177.43;78.9;;0;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6223;202303_945;7;5;KOROMIR;H;3;Garandeau A.;179.64;79.8;;0;2250;Terrain_Bon;Monté;Sable;Corde à gauche
6224;202303_946;1;4;ELLIE'STAR;F;9;Bureller E.;0.0;0.0;;1;Country;Terrain_Bon-Souple;Cross;Herbe;Corde à droite
6225;202303_946;2;3;BARCAROLLE;F;8;Bouyssou S.;0.0;0.0;1/4 L;0;Country;Terrain_Bon-Souple;Cross;Herbe;Corde à droite
6226;202303_946;3;6;BARPOWER;H;7;Blot P.;0.0;0.0;1 L;0;Country;Terrain_Bon-Souple;Cross;Herbe;Corde à droite
6227;202303_946;4;5;GOLDCHOP;H;8;Dumouch Th.;0.0;0.0;6 L 1/2;0;Country;Terrain_Bon-Souple;Cross;Herbe;Corde à droite
6228;202303_946;5;2;FLEUR D'ESTRUVAL;F;8;Dubourg K.;0.0;0.0;6 L;0;Country;Terrain_Bon-Souple;Cross;Herbe;Corde à droite
6229;202303_946;6;7;GIRL DES BLINS;F;7;Thepaut S.;0.0;0.0;3 L 1/2;0;Country;Terrain_Bon-Souple;Cross;Herbe;Corde à droite
6230;202303_947;1;14;GETEHI DU NOYER;H;7;Nivard F.;187.56;73.6;;1;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6231;202303_947;2;11;FETU DES MALBERAUX;H;8;Ouvrie F.;187.85;73.7;;0;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6232;202303_947;3;3;GABY DES MOYEUX;F;7;Dromigny T.;188.23;73.8;;0;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6233;202303_947;4;1;ESTIME MOI;F;9;Bonne D.;188.63;74.0;;0;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6234;202303_947;5;7;FRISSON DU QUESNE;H;8;Bizoux Lor.;188.86;74.1;;0;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6235;202303_947;6;4;ELIOTT JULRY;H;9;Depuydt Kri.;189.72;74.4;;0;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6236;202303_947;7;9;GENERAL BRAVO;M;7;Devouassoux Tan.;189.88;74.5;;0;2550;Terrain_Bon;Attelé;Cendrée;Corde à droite
6237;202303_948;1;10;GUAPITA LAUMAX;F;7;De Jesus Est.;160.61;73.0;;1;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6238;202303_948;2;7;GOTIDA;F;7;Douaneau E.;160.72;73.1;;0;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6239;202303_948;3;8;HALMA D'AMER;F;6;Beudard Mlle M.;160.72;73.1;;0;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6240;202303_948;4;3;HAHICHA GIRL;F;6;David A. J.;160.78;73.1;;0;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6241;202303_948;5;6;GERGOVIE DE GODREL;F;7;Beauchene Th.;161.35;73.3;;0;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6242;202303_948;6;4;GLYCINE D'ERPION;F;7;Chadeyron M.;161.4;73.4;;0;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6243;202303_948;7;5;HACIENDA;F;6;Le Bec Enz.;162.3;73.8;;0;2200;Terrain_Bon;Attelé;Sable;Corde à droite
6244;202303_949;1;15;GARDE A VOUS;H;7;Lebourgeois Y.;196.96;74.3;;1;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
6245;202303_949;2;2;GIANT MADRIK;H;7;Stoehr D.;197.44;75.2;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
6246;202303_949;3;3;GETEHI DU NOYER;H;7;Olivier S.;197.61;75.3;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
6247;202303_949;4;9;FEE DU VERNAY;F;8;Seguin V.;197.64;74.6;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
6248;202303_949;5;12;FISTON D'AWAGNE;H;8;Baude S.;197.88;74.7;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
6249;202303_950;1;13;IMPHY;F;5;Haon Dav. A.;205.68;75.5;;1;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6250;202303_950;2;8;IGANDA;F;5;Bekaert D.;205.75;76.2;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6251;202303_950;3;7;ISCHIA SAINT CLAIR;F;5;Verriere L.;205.79;76.2;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6252;202303_950;4;9;ILLUSION CASTELETS;F;5;Busset Th.;206.18;76.4;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6253;202303_950;5;3;IOLITE GEDE;F;5;Fournigault G.;206.47;76.5;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6254;202303_950;6;16;INES GRIFF;F;5;Peltier S.;206.76;75.9;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6255;202303_950;7;1;IDYLLE EVER;F;5;Bouyer G.;206.87;76.6;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6256;202303_951;1;5;HOPE;H;6;Bouvier R.;194.78;76.4;;1;2550;Terrain_Bon;Attelé;Sable;Corde à droite
6257;202303_951;2;8;HARCOURT DE PADD;H;6;Raffin E.;195.38;76.6;;0;2550;Terrain_Bon;Attelé;Sable;Corde à droite
6258;202303_951;3;7;HARLEY DE QUARO;H;6;Clozier F.;195.48;76.7;;0;2550;Terrain_Bon;Attelé;Sable;Corde à droite
6259;202303_951;4;4;HELDIEN ALFA;H;6;Vimond N.;195.81;76.8;;0;2550;Terrain_Bon;Attelé;Sable;Corde à droite
6260;202303_951;5;2;HALDO D'YMER;H;6;Simon G.;195.95;76.8;;0;2550;Terrain_Bon;Attelé;Sable;Corde à droite
6261;202303_952;1;8;MERRI;F;4;Gavilan Ale.;0.0;0.0;;1;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6262;202303_952;2;3;VILLERS;H;4;Mendizabal I.;0.0;0.0;3 L 1/2;0;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6263;202303_952;3;6;UNTITLED;H;6;Alonso Vidal D.L.P. Mme Vic.;0.0;0.0;1/2 L;0;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6264;202303_952;4;10;KARANKAWA;F;6;Forest M.;0.0;0.0;TETE;0;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6265;202303_952;5;2;HYGROVE LASS;F;4;Seguy V.;0.0;0.0;3/4 L;0;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6266;202303_952;6;9;BECHO;F;5;Merille C.;0.0;0.0;CTE TETE;0;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6267;202303_952;7;1;PICWOCKY;H;4;Meyer Mlle M.;0.0;0.0;3/4 L;0;1400;Terrain_Bon;Plat;Herbe;Corde à droite
6268;202303_953;1;11;JORGIO DE VANDEL;M;4;Thomain D.;217.72;75.7;;1;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6269;202303_953;2;7;JOUR DE GLOIRE;M;4;Szirmay E.;217.74;75.7;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6270;202303_953;3;1;JOS MAZA;M;4;Rothengatter Mic. F.;218.11;75.9;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6271;202303_953;4;3;JOKER DE VOUEDE;H;4;Brohier D.;218.47;76.0;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6272;202303_953;5;5;JAG MAHCATH;H;4;Viel Mar.;219.1;76.2;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6273;202303_953;6;2;JUAN D'OCCAGNES;M;4;Verva M.;219.17;76.2;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6274;202303_953;7;8;JIM KING;H;4;Houel Pie.;219.26;76.3;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6275;202303_954;1;16;FLYING BRICKELL;H;8;Ernault S.;198.98;73.7;;1;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6276;202303_954;2;4;EPIDAURE DUB'S;H;9;Blandin G.;200.12;74.8;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6277;202303_954;3;3;GENY SPEEDHYCAT;F;7;Corbin R.;200.65;75.0;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6278;202303_954;4;12;FLOPY RUSH;H;8;Donio G.;200.97;74.4;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6279;202303_954;5;6;GARD;H;7;Delanoe F.;200.98;75.1;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6280;202303_955;1;2;ALPINO;H;5;Urbano Aguero Lui.;0.0;0.0;;1;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6281;202303_955;2;6;LADY MAG;F;6;Collomb Mlle M.;0.0;0.0;CTE TETE;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6282;202303_955;3;4;SAYANN;H;8;Maurer Mlle J.;0.0;0.0;2 L;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6283;202303_955;4;3;KINGSTOWN;H;6;Plassard J.;0.0;0.0;5 L;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6284;202303_955;5;5;LOONA SPIGAO;F;7;Boutault R.;0.0;0.0;CTE TETE;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6285;202303_955;6;1;RIP;M;9;Verplanken-laberine Mme Mar.;0.0;0.0;1 L 1/4;0;2350;Terrain_Bon;Plat;Herbe;Corde à droite
6286;202303_956;1;14;HOLD UP MESLOIS;H;6;Belloche P.;216.07;75.2;;1;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6287;202303_956;2;8;HAVANA MOST;F;6;Bellet Thé.;216.56;76.0;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6288;202303_956;3;17;HIP HOP DE MADKER;H;6;Ernault S.;216.77;75.4;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6289;202303_956;4;2;HOLLYWOOD WELL;F;6;Rochard B.;216.89;76.1;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6290;202303_956;5;18;HALDO D'YMER;H;6;Simon G.;216.95;75.5;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6291;202303_956;6;13;HAPPIE DE FAVEROL;F;6;Gelormini G.;217.12;75.5;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6292;202303_956;7;4;HIRONDELLE DE LUNE;F;6;Moinon G.;217.14;76.2;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
6293;202303_957;1;2;INTUITION SOYER;F;5;Lebourgeois Y.;201.98;75.5;;1;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6294;202303_957;2;13;IRVANA JEPHI;F;5;Le Beller T.;202.37;75.7;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6295;202303_957;3;14;INDIANA GWEN;F;5;Peltier E.;203.75;76.2;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6296;202303_957;4;9;IVY FLIGNY;F;5;Rochard B.;204.09;76.3;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6297;202303_957;5;7;INCROYABLE STAR;F;5;Nivard F.;204.76;76.5;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6298;202303_957;6;10;IZMA CRAZY;F;5;Garnier Jér.;205.42;76.8;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6299;202303_957;7;8;IDOLE DE BEYLEV;F;5;Odienne Mme D.;205.69;76.9;;0;2675;Terrain_Bon;Attelé;Sable;Corde à droite
6300;202303_958;1;5;AMELIELYMPIQUE;F;3;Orani Ant.;0.0;0.0;;1;2200;Terrain_Souple;Plat;Herbe;Corde à gauche
6301;202303_958;2;2;TORNEO;M;3;Eyquem Jb.;0.0;0.0;1 L 1/4;0;2200;Terrain_Souple;Plat;Herbe;Corde à gauche
6302;202303_958;3;4;COOL HEART;M;3;Bazire P.;0.0;0.0;3 L;0;2200;Terrain_Souple;Plat;Herbe;Corde à gauche
6303;202303_958;4;1;I AM SOVEREIGN;H;3;Guyon M.;0.0;0.0;2 L;0;2200;Terrain_Souple;Plat;Herbe;Corde à gauche
6304;202303_958;5;3;WILLY WINNER;H;3;Congiu G.;0.0;0.0;12 L;0;2200;Terrain_Souple;Plat;Herbe;Corde à gauche
6305;202303_959;1;12;IDDEN FORTUNE;F;5;Nivard F.;216.44;75.3;;1;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6306;202303_959;2;15;ILAYA;F;5;Lebourgeois Y.;216.46;75.3;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6307;202303_959;3;13;IXELLE BLEUE;F;5;Lagadeuc F.;216.65;75.4;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6308;202303_959;4;11;IN LOVE AGAIN;F;5;Locqueneux D.;216.77;75.4;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6309;202303_959;5;4;ILE BOREALE;F;5;Derieux R.;216.96;75.5;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6310;202303_959;6;1;ICONE DU GARDEN;F;5;Verva Pie. Y.;217.15;75.5;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6311;202303_959;7;14;ICONE DE L'ITON;F;5;Rebeche A.;217.22;75.6;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
6312;202303_960;1;3;KAPRICE DE KACY;H;3;Callier P.;199.55;76.8;;1;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6313;202303_960;2;1;KALINE DU CORTA;F;3;Cuoq J.;199.6;76.8;;0;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6314;202303_960;3;4;KREPUSCULE METIS;M;3;Asselie J.;199.68;76.8;;0;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6315;202303_960;4;6;KINDER ATOUT;M;3;Briand Y. A.;199.83;76.9;;0;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6316;202303_960;5;9;KHAN D'HERIPRE;M;3;Sorel J. Ch.;200.02;76.9;;0;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6317;202303_960;6;10;KEN DE CORDAY;H;3;Garcia Dy.;200.1;77.0;;0;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6318;202303_960;7;11;KROSS;M;3;Guarato Adr.;200.53;77.1;;0;2600;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
6319;202303_961;1;3;MOON RIDER;H;3;Pouchin A.;0.0;0.0;;1;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
6320;202303_961;2;6;ROSEL;F;3;Roussel Léo;0.0;0.0;CTE TETE;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
6321;202303_961;3;2;FULL COLOUR;F;3;Eon Mlle M.;0.0;0.0;NEZ;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
6322;202303_961;4;7;TERANGA;F;3;Gavilan Ale.;0.0;0.0;1 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
